Index Game, Round, Player, Move
178,7,1,"[[3, 4], [3, 3]]"
178,8,2,"[[2, 4], [3, 4]]"
178,9,1,"[[2, 1], [1, 1]]"
178,10,2,"[[1, 2], [0, 1]]"
178,11,1,"[[1, 0], [0, 0]]"
179,1,1,"[[-1, -1], [0, 0]]"
179,1,2,"[[-1, -1], [2, 0]]"
179,2,1,"[[-1, -1], [0, 1]]"
179,2,2,"[[-1, -1], [2, 1]]"
179,3,1,"[[-1, -1], [0, 2]]"
179,3,2,"[[-1, -1], [0, 3]]"
179,4,1,"[[-1, -1], [1, 2]]"
179,4,2,"[[-1, -1], [1, 1]]"
179,5,1,"[[1, 2], [1, 3]]"
179,6,2,"[[1, 1], [1, 2]]"
179,7,1,"[[0, 0], [1, 0]]"
179,8,2,"[[2, 0], [3, 0]]"
180,1,1,"[[-1, -1], [4, 4]]"
180,1,2,"[[-1, -1], [0, 0]]"
180,2,1,"[[-1, -1], [2, 4]]"
180,2,2,"[[-1, -1], [0, 1]]"
180,3,1,"[[-1, -1], [1, 4]]"
180,3,2,"[[-1, -1], [3, 4]]"
180,4,1,"[[-1, -1], [2, 2]]"
180,4,2,"[[-1, -1], [2, 1]]"
180,5,1,"[[1, 4], [2, 3]]"
180,6,2,"[[3, 4], [3, 3]]"
180,7,1,"[[4, 4], [4, 3]]"
180,8,2,"[[3, 3], [3, 2]]"
180,9,1,"[[2, 2], [3, 3]]"
180,10,2,"[[0, 0], [1, 0]]"
180,11,1,"[[2, 4], [1, 3]]"
181,1,1,"[[-1, -1], [1, 4]]"
181,1,2,"[[-1, -1], [0, 2]]"
181,2,1,"[[-1, -1], [1, 2]]"
181,2,2,"[[-1, -1], [2, 2]]"
181,3,1,"[[-1, -1], [1, 1]]"
181,3,2,"[[-1, -1], [1, 3]]"
181,4,1,"[[-1, -1], [0, 0]]"
181,4,2,"[[-1, -1], [2, 3]]"
181,5,1,"[[0, 0], [0, 1]]"
181,6,2,"[[0, 2], [0, 3]]"
181,7,1,"[[0, 1], [0, 0]]"
181,8,2,"[[2, 2], [3, 3]]"
182,1,1,"[[-1, -1], [3, 0]]"
182,1,2,"[[-1, -1], [2, 3]]"
182,2,1,"[[-1, -1], [2, 2]]"
182,2,2,"[[-1, -1], [1, 2]]"
182,3,1,"[[-1, -1], [2, 1]]"
182,3,2,"[[-1, -1], [3, 4]]"
182,4,1,"[[-1, -1], [0, 1]]"
182,4,2,"[[-1, -1], [3, 2]]"
182,5,1,"[[2, 2], [1, 1]]"
182,6,2,"[[3, 2], [3, 1]]"
182,7,1,"[[3, 0], [2, 0]]"
182,8,2,"[[1, 2], [0, 2]]"
182,9,1,"[[0, 1], [1, 0]]"
183,1,1,"[[-1, -1], [4, 0]]"
183,1,2,"[[-1, -1], [1, 2]]"
183,2,1,"[[-1, -1], [2, 0]]"
183,2,2,"[[-1, -1], [2, 2]]"
183,3,1,"[[-1, -1], [1, 0]]"
183,3,2,"[[-1, -1], [3, 0]]"
183,4,1,"[[-1, -1], [1, 1]]"
183,4,2,"[[-1, -1], [0, 1]]"
183,5,1,"[[1, 1], [0, 0]]"
183,6,2,"[[0, 1], [1, 1]]"
183,7,1,"[[1, 0], [2, 1]]"
183,8,2,"[[3, 0], [3, 1]]"
183,9,1,"[[0, 0], [1, 0]]"
183,10,2,"[[3, 1], [3, 0]]"
183,11,1,"[[4, 0], [3, 1]]"
183,12,2,"[[1, 2], [0, 1]]"
183,13,1,"[[3, 1], [4, 1]]"
183,14,2,"[[3, 0], [3, 1]]"
183,15,1,"[[4, 1], [4, 0]]"
183,16,2,"[[3, 1], [3, 0]]"
183,17,1,"[[2, 0], [3, 1]]"
183,18,2,"[[3, 0], [4, 1]]"
183,19,1,"[[3, 1], [3, 0]]"
183,20,2,"[[1, 1], [2, 0]]"
183,21,1,"[[4, 0], [3, 1]]"
183,22,2,"[[0, 1], [1, 1]]"
183,23,1,"[[1, 0], [0, 1]]"
183,24,2,"[[2, 0], [1, 0]]"
183,25,1,"[[0, 1], [1, 2]]"
183,26,2,"[[4, 1], [3, 2]]"
183,27,1,"[[3, 0], [4, 1]]"
183,28,2,"[[1, 0], [0, 0]]"
183,29,1,"[[1, 2], [0, 1]]"
183,30,2,"[[3, 2], [3, 3]]"
184,1,1,"[[-1, -1], [3, 0]]"
184,1,2,"[[-1, -1], [2, 0]]"
184,2,1,"[[-1, -1], [3, 1]]"
184,2,2,"[[-1, -1], [2, 1]]"
184,3,1,"[[-1, -1], [3, 2]]"
184,3,2,"[[-1, -1], [3, 3]]"
184,4,1,"[[-1, -1], [4, 2]]"
184,4,2,"[[-1, -1], [4, 1]]"
184,5,1,"[[4, 2], [4, 3]]"
184,6,2,"[[2, 0], [1, 1]]"
184,7,1,"[[4, 3], [4, 4]]"
184,8,2,"[[1, 1], [2, 2]]"
184,9,1,"[[4, 4], [3, 4]]"
184,10,2,"[[2, 1], [1, 2]]"
184,11,1,"[[3, 0], [2, 1]]"
184,12,2,"[[1, 2], [2, 3]]"
184,13,1,"[[2, 1], [2, 0]]"
184,14,2,"[[4, 1], [4, 2]]"
184,15,1,"[[3, 4], [4, 3]]"
184,16,2,"[[2, 2], [1, 2]]"
184,17,1,"[[3, 1], [2, 1]]"
184,18,2,"[[1, 2], [0, 1]]"
184,19,1,"[[2, 0], [1, 0]]"
185,1,1,"[[-1, -1], [3, 1]]"
185,1,2,"[[-1, -1], [1, 3]]"
185,2,1,"[[-1, -1], [2, 1]]"
185,2,2,"[[-1, -1], [2, 2]]"
185,3,1,"[[-1, -1], [1, 1]]"
185,3,2,"[[-1, -1], [0, 0]]"
185,4,1,"[[-1, -1], [0, 1]]"
186,1,1,"[[-1, -1], [0, 2]]"
186,1,2,"[[-1, -1], [0, 3]]"
186,2,1,"[[-1, -1], [1, 2]]"
186,2,2,"[[-1, -1], [2, 2]]"
186,3,1,"[[-1, -1], [1, 1]]"
186,3,2,"[[-1, -1], [0, 1]]"
186,4,1,"[[-1, -1], [0, 0]]"
186,4,2,"[[-1, -1], [1, 0]]"
186,5,1,"[[0, 2], [1, 3]]"
186,6,2,"[[0, 3], [0, 2]]"
186,7,1,"[[1, 3], [2, 3]]"
186,8,2,"[[0, 2], [1, 3]]"
186,9,1,"[[1, 1], [2, 1]]"
186,10,2,"[[1, 0], [1, 1]]"
186,11,1,"[[0, 0], [1, 0]]"
186,12,2,"[[1, 3], [0, 3]]"
186,13,1,"[[1, 0], [2, 0]]"
186,14,2,"[[0, 1], [1, 0]]"
186,15,1,"[[2, 3], [2, 4]]"
186,16,2,"[[0, 3], [0, 2]]"
186,17,1,"[[1, 2], [1, 3]]"
186,18,2,"[[2, 2], [1, 2]]"
186,19,1,"[[1, 3], [0, 3]]"
186,20,2,"[[0, 2], [1, 3]]"
187,1,1,"[[-1, -1], [1, 2]]"
187,1,2,"[[-1, -1], [2, 4]]"
187,2,1,"[[-1, -1], [2, 2]]"
187,2,2,"[[-1, -1], [2, 3]]"
187,3,1,"[[-1, -1], [3, 2]]"
187,3,2,"[[-1, -1], [0, 0]]"
187,4,1,"[[-1, -1], [0, 2]]"
188,1,1,"[[-1, -1], [4, 3]]"
188,1,2,"[[-1, -1], [1, 4]]"
188,2,1,"[[-1, -1], [2, 3]]"
188,2,2,"[[-1, -1], [1, 2]]"
188,3,1,"[[-1, -1], [1, 3]]"
188,3,2,"[[-1, -1], [3, 3]]"
188,4,1,"[[-1, -1], [0, 2]]"
188,4,2,"[[-1, -1], [1, 1]]"
188,5,1,"[[2, 3], [2, 2]]"
188,6,2,"[[1, 4], [2, 3]]"
188,7,1,"[[4, 3], [4, 2]]"
188,8,2,"[[1, 1], [0, 1]]"
188,9,1,"[[0, 2], [0, 3]]"
188,10,2,"[[3, 3], [3, 4]]"
189,1,1,"[[-1, -1], [0, 0]]"
189,1,2,"[[-1, -1], [2, 4]]"
189,2,1,"[[-1, -1], [0, 1]]"
189,2,2,"[[-1, -1], [2, 2]]"
189,3,1,"[[-1, -1], [0, 2]]"
189,3,2,"[[-1, -1], [0, 3]]"
189,4,1,"[[-1, -1], [1, 2]]"
189,4,2,"[[-1, -1], [1, 1]]"
189,5,1,"[[0, 2], [1, 3]]"
189,6,2,"[[0, 3], [0, 2]]"
189,7,1,"[[0, 0], [1, 0]]"
189,8,2,"[[2, 4], [2, 3]]"
189,9,1,"[[1, 0], [2, 1]]"
189,10,2,"[[2, 3], [3, 3]]"
189,11,1,"[[1, 3], [2, 3]]"
189,12,2,"[[3, 3], [2, 4]]"
189,13,1,"[[2, 3], [3, 3]]"
189,14,2,"[[2, 4], [2, 3]]"
189,15,1,"[[3, 3], [3, 2]]"
189,16,2,"[[0, 2], [1, 3]]"
189,17,1,"[[0, 1], [0, 2]]"
189,18,2,"[[1, 3], [2, 4]]"
189,19,1,"[[0, 2], [1, 3]]"
189,20,2,"[[1, 1], [1, 0]]"
189,21,1,"[[1, 2], [0, 1]]"
189,22,2,"[[1, 0], [2, 0]]"
189,23,1,"[[1, 3], [0, 2]]"
189,24,2,"[[2, 0], [1, 1]]"
189,25,1,"[[0, 1], [1, 2]]"
189,26,2,"[[2, 4], [1, 3]]"
189,27,1,"[[0, 2], [0, 1]]"
189,28,2,"[[1, 1], [2, 0]]"
189,29,1,"[[1, 2], [1, 1]]"
189,30,2,"[[2, 0], [3, 1]]"
189,31,1,"[[0, 1], [1, 2]]"
189,32,2,"[[2, 3], [1, 4]]"
189,33,1,"[[1, 1], [0, 0]]"
189,34,2,"[[1, 4], [0, 4]]"
190,1,1,"[[-1, -1], [2, 3]]"
190,1,2,"[[-1, -1], [4, 2]]"
190,2,1,"[[-1, -1], [2, 2]]"
190,2,2,"[[-1, -1], [3, 2]]"
190,3,1,"[[-1, -1], [2, 1]]"
190,3,2,"[[-1, -1], [0, 0]]"
190,4,1,"[[-1, -1], [2, 0]]"
191,1,1,"[[-1, -1], [4, 2]]"
191,1,2,"[[-1, -1], [2, 0]]"
191,2,1,"[[-1, -1], [2, 2]]"
191,2,2,"[[-1, -1], [2, 1]]"
191,3,1,"[[-1, -1], [1, 2]]"
191,3,2,"[[-1, -1], [3, 2]]"
191,4,1,"[[-1, -1], [0, 1]]"
191,4,2,"[[-1, -1], [4, 3]]"
191,5,1,"[[0, 1], [1, 0]]"
191,6,2,"[[2, 0], [1, 1]]"
191,7,1,"[[4, 2], [3, 1]]"
191,8,2,"[[4, 3], [4, 2]]"
191,9,1,"[[1, 0], [0, 0]]"
191,10,2,"[[1, 1], [1, 0]]"
191,11,1,"[[0, 0], [0, 1]]"
191,12,2,"[[4, 2], [4, 3]]"
192,1,1,"[[-1, -1], [3, 0]]"
192,1,2,"[[-1, -1], [3, 3]]"
192,2,1,"[[-1, -1], [3, 2]]"
192,2,2,"[[-1, -1], [2, 2]]"
192,3,1,"[[-1, -1], [3, 1]]"
192,3,2,"[[-1, -1], [1, 1]]"
192,4,1,"[[-1, -1], [0, 0]]"
192,4,2,"[[-1, -1], [4, 4]]"
193,1,1,"[[-1, -1], [2, 3]]"
193,1,2,"[[-1, -1], [2, 4]]"
193,2,1,"[[-1, -1], [2, 2]]"
193,2,2,"[[-1, -1], [2, 1]]"
193,3,1,"[[-1, -1], [1, 2]]"
193,3,2,"[[-1, -1], [1, 3]]"
193,4,1,"[[-1, -1], [0, 2]]"
193,4,2,"[[-1, -1], [3, 2]]"
193,5,1,"[[0, 2], [0, 1]]"
193,6,2,"[[2, 4], [3, 3]]"
193,7,1,"[[0, 1], [1, 1]]"
193,8,2,"[[1, 3], [2, 4]]"
193,9,1,"[[2, 2], [1, 3]]"
193,10,2,"[[2, 1], [1, 0]]"
193,11,1,"[[1, 1], [2, 2]]"
194,1,1,"[[-1, -1], [2, 1]]"
194,1,2,"[[-1, -1], [0, 2]]"
194,2,1,"[[-1, -1], [2, 2]]"
194,2,2,"[[-1, -1], [1, 2]]"
194,3,1,"[[-1, -1], [2, 3]]"
194,3,2,"[[-1, -1], [0, 0]]"
194,4,1,"[[-1, -1], [2, 0]]"
195,1,1,"[[-1, -1], [2, 3]]"
195,1,2,"[[-1, -1], [4, 0]]"
195,2,1,"[[-1, -1], [2, 1]]"
195,2,2,"[[-1, -1], [2, 2]]"
195,3,1,"[[-1, -1], [2, 0]]"
195,3,2,"[[-1, -1], [3, 1]]"
195,4,1,"[[-1, -1], [1, 3]]"
195,4,2,"[[-1, -1], [3, 2]]"
195,5,1,"[[1, 3], [1, 4]]"
195,6,2,"[[2, 2], [3, 3]]"
195,7,1,"[[2, 0], [3, 0]]"
195,8,2,"[[4, 0], [4, 1]]"
195,9,1,"[[1, 4], [0, 3]]"
195,10,2,"[[3, 3], [4, 2]]"
196,1,1,"[[-1, -1], [1, 3]]"
196,1,2,"[[-1, -1], [0, 1]]"
196,2,1,"[[-1, -1], [1, 2]]"
196,2,2,"[[-1, -1], [1, 1]]"
196,3,1,"[[-1, -1], [2, 2]]"
196,3,2,"[[-1, -1], [2, 3]]"
196,4,1,"[[-1, -1], [3, 2]]"
196,4,2,"[[-1, -1], [0, 2]]"
196,5,1,"[[3, 2], [2, 1]]"
196,6,2,"[[0, 1], [1, 0]]"
196,7,1,"[[1, 3], [0, 3]]"
196,8,2,"[[0, 2], [1, 3]]"
196,9,1,"[[2, 2], [3, 1]]"
196,10,2,"[[1, 0], [0, 0]]"
196,11,1,"[[3, 1], [3, 0]]"
197,1,1,"[[-1, -1], [1, 3]]"
197,1,2,"[[-1, -1], [2, 2]]"
197,2,1,"[[-1, -1], [1, 2]]"
197,2,2,"[[-1, -1], [2, 3]]"
197,3,1,"[[-1, -1], [1, 1]]"
197,3,2,"[[-1, -1], [0, 0]]"
197,4,1,"[[-1, -1], [1, 0]]"
198,1,1,"[[-1, -1], [3, 1]]"
198,1,2,"[[-1, -1], [3, 4]]"
198,2,1,"[[-1, -1], [2, 1]]"
198,2,2,"[[-1, -1], [2, 2]]"
198,3,1,"[[-1, -1], [1, 1]]"
198,3,2,"[[-1, -1], [0, 0]]"
198,4,1,"[[-1, -1], [0, 1]]"
199,1,1,"[[-1, -1], [1, 0]]"
199,1,2,"[[-1, -1], [3, 1]]"
199,2,1,"[[-1, -1], [1, 1]]"
199,2,2,"[[-1, -1], [2, 1]]"
199,3,1,"[[-1, -1], [1, 2]]"
199,3,2,"[[-1, -1], [1, 3]]"
199,4,1,"[[-1, -1], [0, 2]]"
199,4,2,"[[-1, -1], [0, 1]]"
199,5,1,"[[1, 1], [2, 2]]"
199,6,2,"[[0, 1], [1, 1]]"
199,7,1,"[[1, 0], [0, 0]]"
199,8,2,"[[1, 3], [2, 3]]"
199,9,1,"[[0, 0], [0, 1]]"
199,10,2,"[[2, 3], [3, 2]]"
199,11,1,"[[0, 1], [0, 0]]"
199,12,2,"[[3, 2], [4, 1]]"
200,1,1,"[[-1, -1], [2, 4]]"
200,1,2,"[[-1, -1], [3, 2]]"
200,2,1,"[[-1, -1], [2, 2]]"
200,2,2,"[[-1, -1], [2, 3]]"
200,3,1,"[[-1, -1], [2, 1]]"
200,3,2,"[[-1, -1], [1, 4]]"
200,4,1,"[[-1, -1], [4, 1]]"
200,4,2,"[[-1, -1], [0, 2]]"
200,5,1,"[[4, 1], [3, 0]]"
200,6,2,"[[1, 4], [0, 3]]"
200,7,1,"[[3, 0], [3, 1]]"
200,8,2,"[[3, 2], [3, 3]]"
200,9,1,"[[2, 4], [1, 3]]"
200,10,2,"[[0, 2], [1, 2]]"
200,11,1,"[[2, 1], [3, 0]]"
200,12,2,"[[0, 3], [0, 2]]"
200,13,1,"[[3, 0], [4, 0]]"
201,1,1,"[[-1, -1], [1, 4]]"
201,1,2,"[[-1, -1], [2, 2]]"
201,2,1,"[[-1, -1], [1, 2]]"
201,2,2,"[[-1, -1], [2, 1]]"
201,3,1,"[[-1, -1], [1, 1]]"
201,3,2,"[[-1, -1], [1, 3]]"
201,4,1,"[[-1, -1], [0, 0]]"
201,4,2,"[[-1, -1], [0, 4]]"
201,5,1,"[[0, 0], [0, 1]]"
201,6,2,"[[2, 1], [3, 1]]"
202,1,1,"[[-1, -1], [1, 3]]"
202,1,2,"[[-1, -1], [1, 2]]"
202,2,1,"[[-1, -1], [2, 2]]"
202,2,2,"[[-1, -1], [2, 3]]"
202,3,1,"[[-1, -1], [3, 1]]"
202,3,2,"[[-1, -1], [0, 0]]"
202,4,1,"[[-1, -1], [0, 4]]"
203,1,1,"[[-1, -1], [0, 2]]"
203,1,2,"[[-1, -1], [4, 2]]"
203,2,1,"[[-1, -1], [2, 2]]"
203,2,2,"[[-1, -1], [3, 2]]"
203,3,1,"[[-1, -1], [1, 2]]"
203,3,2,"[[-1, -1], [3, 1]]"
203,4,1,"[[-1, -1], [4, 1]]"
203,4,2,"[[-1, -1], [3, 0]]"
203,5,1,"[[2, 2], [3, 3]]"
203,6,2,"[[3, 1], [2, 2]]"
203,7,1,"[[4, 1], [3, 1]]"
203,8,2,"[[3, 0], [2, 0]]"
203,9,1,"[[0, 2], [0, 1]]"
203,10,2,"[[2, 0], [1, 1]]"
203,11,1,"[[3, 3], [2, 3]]"
203,12,2,"[[4, 2], [3, 3]]"
203,13,1,"[[0, 1], [0, 2]]"
203,14,2,"[[3, 2], [4, 3]]"
203,15,1,"[[0, 2], [0, 1]]"
203,16,2,"[[4, 3], [4, 4]]"
